Communes,code_ofs,district_electoral,dim1,dim1_acp,dim2_acp,dim3_acp,effectif,liste_eag_2022,part_eag_2022,part_gauche_2022,part_ps_verts,raboud_voix,part_raboud_2026,tendance_raboud,particip_moy,part_eag_cc,ecart,levier,part_manquante,voix_quorum,voix_siege,statut_district,marge_ecart,marge_raboud,marge_reservoir,marge_progression,source_marge,potentiel_commune,potentiel_district,score_district,score_priorite,score_marge,part_score_district,voix_a_trouver,voix_quorum_commune,profil,cluster,type_electorat,message_cle
Saint-George,5434,Nyon,0.7668561286759094,0.7668561286759094,-0.5469514373491704,-0.41943994827084213,233,FALSE,0,0.34334763948497854,0.34334763948497854,26,0.07142857142857142,0.07142857142857142,0.5303933587620039,NA,NA,0.0011547344110854503,0.05264757736032585,823,866,offensive,NA,0.07142857142857142,0.034334763948497854,0.07142857142857142,raboud_2026,16.642857142857142,961.2744183723482,1.1100166493907024,0.019218079841636423,0.08248102936324646,0.017313325752532985,15,15,mobilisation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Signy-Avenex,5728,Nyon,-2.2091238993043536,-2.2091238993043536,0.8475384934371893,0.1026936073826192,112,FALSE,0,0.1875,0.1875,10,0.053475935828877004,0.053475935828877004,0.5464474645674295,NA,NA,0.0011547344110854503,0.05264757736032585,823,866,offensive,NA,0.053475935828877004,0.018750000000000003,0.053475935828877004,raboud_2026,5.9893048128342246,961.2744183723482,1.1100166493907024,0.006916056365859381,0.06175050326660162,0.006230587955284873,6,6,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Tannay,5729,Nyon,-1.184488490362031,-1.184488490362031,1.8749054142783697,0.6856228640969387,290,FALSE,0,0.2620689655172414,0.2620689655172414,27,0.04936014625228519,0.04936014625228519,0.5985123738118003,NA,NA,0.0011547344110854503,0.05264757736032585,823,866,offensive,NA,0.04936014625228519,0.026206896551724142,0.04936014625228519,raboud_2026,14.314442413162705,961.2744183723482,1.1100166493907024,0.01652937922998003,0.05699785941372425,0.01489110928115641,13,13,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Tartegnin,5862,Nyon,-4.233980591573036,-4.233980591573036,0.8301847572827001,-1.3797440919533361,61,FALSE,0,0.3114754098360656,0.3114754098360656,9,0.09,0.09,0.5529272459477592,NA,NA,0.0011547344110854503,0.05264757736032585,823,866,offensive,NA,0.09,0.03114754098360656,0.09,raboud_2026,5.49,961.2744183723482,1.1100166493907024,0.0063394919168591225,0.10392609699769052,0.005711168314762598,5,5,persuasion,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Trélex,5730,Nyon,-0.5207607876138504,-0.5207607876138504,1.170732660231341,-0.25754567616031016,352,FALSE,0,0.29261363636363635,0.29261363636363635,20,0.0351493848857645,0.0351493848857645,0.6337379094054916,NA,NA,0.0011547344110854503,0.05264757736032585,823,866,offensive,NA,0.0351493848857645,0.029261363636363637,0.0351493848857645,raboud_2026,12.372583479789105,961.2744183723482,1.1100166493907024,0.014287047898139844,0.040588204256079105,0.012871021264394662,12,11,implantation,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Vich,5732,Nyon,-0.3056020758679826,-0.3056020758679826,1.7038006398167973,0.022084468016341976,166,FALSE,0,0.2891566265060241,0.2891566265060241,14,0.046357615894039736,0.046357615894039736,0.55812000107531,NA,NA,0.0011547344110854503,0.05264757736032585,823,866,offensive,NA,0.046357615894039736,0.02891566265060241,0.046357615894039736,raboud_2026,7.695364238410596,961.2744183723482,1.1100166493907024,0.0088861018919290935,0.05353073428872949,0.008005377123673552,7,7,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Vinzel,5863,Nyon,-1.4997894611195637,-1.4997894611195637,1.56473294134283,0.6315442791108813,101,FALSE,0,0.31683168316831684,0.31683168316831684,9,0.05921052631578947,0.05921052631578947,0.5914077483697737,NA,NA,0.0011547344110854503,0.05264757736032585,823,866,offensive,NA,0.05921052631578947,0.031683168316831684,0.05921052631578947,raboud_2026,5.980263157894736,961.2744183723482,1.1100166493907024,0.006905615655767593,0.06837243223532272,0.006221182051240534,6,6,persuasion,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Bussigny,5624,Ouest lausannois,2.6293556576309594,2.6293556576309594,-0.02013591250944718,0.22510912359352217,1401,TRUE,0.04853675945753034,0.45467523197715914,0.4061384725196288,223,0.08450170519136037,0.03596494573383003,0.47598579762984267,NA,-0.01811840014091446,0.004830917874396135,0.021670854271356784,0,207,consolidation,0.01811840014091446,0.03596494573383003,0.04061384725196288,0.04061384725196288,reservoir_ps_verts,68,812,3.9227053140096615,0.32850241545893716,0.19620216063750184,0.08374384236453201,18,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Chavannes-près-Renens,5627,Ouest lausannois,5.708448881528877,5.708448881528877,-1.047456076029333,0.1218309050902447,700,TRUE,0.10714285714285714,0.6271428571428571,0.52,162,0.11629576453697056,0.009152907394113424,0.36020807334405264,NA,-0.002981122473444342,0.004830917874396135,0.021670854271356784,0,207,consolidation,0.002981122473444342,0.009152907394113424,0.052000000000000005,0.052000000000000005,reservoir_ps_verts,75,812,3.9227053140096615,0.36231884057971014,0.25120772946859904,0.09236453201970443,20,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Crissier,5583,Ouest lausannois,2.854534773891054,2.854534773891054,-0.42427685129318626,0.3432418636251094,971,TRUE,0.07106076210092688,0.4160659114315139,0.345005149330587,183,0.08883495145631068,0.0177741893553838,0.42410571335133723,NA,0.0012266567009974472,0.004830917874396135,0.021670854271356784,0,207,consolidation,0,0.0177741893553838,0.0345005149330587,0.0345005149330587,reservoir_ps_verts,69,812,3.9227053140096615,0.3333333333333333,0.16666915426598405,0.08497536945812807,18,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Ecublens VD,5635,Ouest lausannois,2.7339292145188927,2.7339292145188927,-0.33065466553648765,0.09647308792511387,1631,TRUE,0.03923973022685469,0.40772532188841204,0.36848559166155737,195,0.07417268923545074,0.034932959008596054,0.46267704730277964,NA,-0.028891737100017426,0.004830917874396135,0.021670854271356784,0,207,consolidation,0.028891737100017426,0.034932959008596054,0.03684855916615574,0.03684855916615574,reservoir_ps_verts,64,812,3.9227053140096615,0.30917874396135264,0.1780123631215253,0.07881773399014778,17,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Prilly,5589,Ouest lausannois,4.7156581658589305,4.7156581658589305,-0.2700376305997253,-0.1646075728698294,1674,TRUE,0.06690561529271206,0.5185185185185185,0.45161290322580644,284,0.1066066066066066,0.03970099131389454,0.46052019049015086,NA,-0.02920273121449367,0.004830917874396135,0.021670854271356784,0,207,consolidation,0.02920273121449367,0.03970099131389454,0.04516129032258065,0.04516129032258065,reservoir_ps_verts,112,812,3.9227053140096615,0.5410628019323671,0.21817048465014807,0.13793103448275862,29,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Renens VD,5591,Ouest lausannois,5.9765982022208135,5.9765982022208135,-0.6903011110748684,-0.06690386151560629,2154,TRUE,0.17827298050139276,0.6253481894150418,0.44707520891364905,435,0.1262699564586357,-0.05200302404275706,0.39480298400687724,NA,0.0643634271101237,0.004830917874396135,0.021670854271356784,0,207,consolidation,0,0,0.044707520891364906,0.044707520891364906,reservoir_ps_verts,384,812,3.9227053140096615,1.8550724637681157,0.21597836179403335,0.4729064039408867,98,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Saint-Sulpice,5648,Ouest lausannois,0.12471620754565672,0.12471620754565672,1.1513548720218845,0.1497811793298895,853,TRUE,0.03399765533411489,0.31887456037514655,0.2848769050410317,83,0.06076134699853587,0.026763691664420983,0.6174761260366995,NA,0.0027015165734851285,0.004830917874396135,0.021670854271356784,0,207,consolidation,0,0.026763691664420983,0.028487690504103172,0.028487690504103172,reservoir_ps_verts,29,812,3.9227053140096615,0.1400966183574879,0.13762169325653706,0.03571428571428571,8,0,consolidation,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Villars-Sainte-Croix,5651,Ouest lausannois,-0.8762441000267261,-0.8762441000267261,-0.5447569658812157,1.0645705707464554,169,TRUE,0.0650887573964497,0.3431952662721893,0.2781065088757396,18,0.06593406593406594,8.453085376162323e-4,0.49147148899672777,NA,0.0479235852194822,0.004830917874396135,0.021670854271356784,0,207,consolidation,0,8.453085376162323e-4,0.027810650887573965,0.027810650887573965,reservoir_ps_verts,11,812,3.9227053140096615,0.05314009661835749,0.13435097047137182,0.013546798029556651,3,0,implantation,3,4. Centre,"Commune disputée, réservoir réel — thèmes sociaux concrets, pas d'étiquette"
Blonay - Saint-Légier,5892,Riviera,-0.14999928134235976,-0.14999928134235976,1.2524922544343777,0.1599083282092953,2601,TRUE,0.050365244136870435,0.3348712033833141,0.2845059592464437,173,0.039624370132844706,-0.010740874004025729,0.5715260907069065,NA,0.022947376436664595,0.004739336492890996,0.015222566914364043,0,211,consolidation,0,0,0.02845059592464437,0.02845059592464437,reservoir_ps_verts,131,1465,6.943127962085309,0.6208530805687205,0.1348369475101629,0.089419795221843,19,0,implantation,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Chardonne,5882,Riviera,0.6308191885331581,0.6308191885331581,0.8274527099731249,0.058586162457185224,727,TRUE,0.07565337001375516,0.30949105914718017,0.233837689133425,82,0.06612903225806452,-0.009524337755690643,0.5710519781130674,NA,0.03721236820698601,0.004739336492890996,0.015222566914364043,0,211,consolidation,0,0,0.0233837689133425,0.0233837689133425,reservoir_ps_verts,55,1465,6.943127962085309,0.26066350710900477,0.11082354935233414,0.03754266211604096,8,0,consolidation,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Château-d'Oex,5841,Pays-d'Enhaut,-3.431691945110838,-3.431691945110838,0.21373113388685072,0.24743724006753223,819,FALSE,0,0.1978021978021978,0.1978021978021978,30,0.027675276752767528,0.027675276752767528,0.47632379351129006,NA,NA,0.0024752475247524753,0.3692870201096892,55,404,conquete_longue,NA,0.027675276752767528,0.01978021978021978,0.027675276752767528,raboud_2026,22.666051660516604,28.366051660516604,0.07021299915969456,0.05610408826860546,0.06850316027912753,0.7990555729004059,323,44,implantation,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Corseaux,5883,Riviera,0.131103915839974,0.131103915839974,0.855080180323179,0.06690164411385212,610,TRUE,0.05573770491803279,0.2786885245901639,0.22295081967213112,55,0.06516587677725119,0.009428171859218404,0.6086975666148191,NA,0.024351388263464252,0.004739336492890996,0.015222566914364043,0,211,consolidation,0,0.009428171859218404,0.022295081967213113,0.022295081967213113,reservoir_ps_verts,34,1465,6.943127962085309,0.16113744075829384,0.10566389557920908,0.023208191126279865,5,0,consolidation,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
Corsier-sur-Vevey,5884,Riviera,2.183812050362043,2.183812050362043,-0.38821751835364177,0.31704779871554395,629,TRUE,0.09697933227344992,0.43402225755166934,0.33704292527821944,85,0.08682328907048008,-0.010156043202969839,0.5171921211430363,0.1,0.03661409424157644,0.004739336492890996,0.015222566914364043,0,211,consolidation,0,0,0.03370429252782194,0.03370429252782194,reservoir_ps_verts,61,1465,6.943127962085309,0.28909952606635075,0.15973598354417984,0.041638225255972695,9,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Jongny,5885,Riviera,0.16387720076321427,0.16387720076321427,0.38129646694574937,0.1578151517639668,388,TRUE,0.061855670103092786,0.3402061855670103,0.27835051546391754,30,0.04608294930875576,-0.015772720794337024,0.6005217268481355,NA,0.03000667956367227,0.004739336492890996,0.015222566914364043,0,211,consolidation,0,0,0.027835051546391754,0.027835051546391754,reservoir_ps_verts,24,1465,6.943127962085309,0.1137440758293839,0.13191967557531636,0.016382252559726963,4,0,consolidation,2,3. Centre mobilisé,Commune disputée où EàG perce déjà — porte-à-porte et présence publique
La Tour-de-Peilz,5889,Riviera,2.8664244552372953,2.8664244552372953,0.40353235317850966,0.11221000587563833,2411,TRUE,0.085026959767731225,0.43799253421816675,0.3529655744504355,297,0.07599795291709315,-0.00902900685063808,0.5476144955370108,NA,0.015025002867074838,0.004739336492890996,0.015222566914364043,0,211,consolidation,0,0,0.03529655744504356,0.03529655744504356,reservoir_ps_verts,204.99999999999997,1465,6.943127962085309,0.971563981042654,0.1672822627727183,0.13993174061433444,30,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Montreux,5886,Riviera,1.6635043111624312,1.6635043111624312,-0.32687684743147233,-0.28668423449417835,3456,TRUE,0.0703125,0.41608796296296297,0.34577546296296297,341,0.06281083072389022,-0.007501669276109776,0.4663975249916474,0.07,0.01729265940319804,0.004739336492890996,0.015222566914364043,0,211,consolidation,0,0,0.0345775462962963,0.0345775462962963,reservoir_ps_verts,243,1465,6.943127962085309,1.1516587677725119,0.16387462699666494,0.1658703071672355,35,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Rossinière,5842,Pays-d'Enhaut,-2.810990418367069,-2.810990418367069,-0.07341091294492776,-0.5984332411450684,132,FALSE,0,0.25757575757575757,0.25757575757575757,4,0.02040816326530612,0.02040816326530612,0.4477108586240104,NA,NA,0.0024752475247524753,0.3692870201096892,55,404,conquete_longue,NA,0.02040816326530612,0.025757575757575757,0.025757575757575757,reservoir_ps_verts,3.4,28.366051660516604,0.07021299915969456,0.008415841584158416,0.06375637563756376,0.11986158809449475,49,7,implantation,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Rougemont,5843,Pays-d'Enhaut,-5.70266146734217,-5.70266146734217,1.0574661654051576,-0.8031663018843187,142,FALSE,0,0.1619718309859155,0.1619718309859155,1,0.004761904761904762,0.004761904761904762,0.4055528740825713,NA,NA,0.0024752475247524753,0.3692870201096892,55,404,conquete_longue,NA,0.004761904761904762,0.016197183098591552,0.016197183098591552,reservoir_ps_verts,2.3000000000000003,28.366051660516604,0.07021299915969456,0.005693069306930694,0.04009203737275137,0.0810828390050994,33,5,implantation,1,5. Droite,"Terrain difficile — présence, visibilité, et d'abord déposer une liste"
Vevey,5890,Riviera,7.01959494142321,7.01959494142321,-0.1962503583167467,-0.22203257283425512,2884,TRUE,0.2420249653259362,0.5565187239944521,0.3144937586685159,827,0.17294019238812214,-0.06908477293781407,0.46079069957333585,0.2,0.11339099983057183,0.004739336492890996,0.015222566914364043,0,211,consolidation,0,0,0.03144937586685159,0.03144937586685159,reservoir_ps_verts,698,1465,6.943127962085309,3.308056872037915,0.14904917472441515,0.4764505119453925,101,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
Veytaux,5891,Riviera,1.0919906660842265,1.0919906660842265,-0.11295380477440076,-0.5112825565766956,157,TRUE,0.08917197452229299,0.40764331210191085,0.3184713375796179,13,0.051587301587301584,-0.0375846729349914,0.47142240169104455,NA,0.044220426104122815,0.004739336492890996,0.015222566914364043,0,211,consolidation,0,0,0.03184713375796179,0.03184713375796179,reservoir_ps_verts,13.999999999999998,1465,6.943127962085309,0.06635071090047392,0.15093428321308908,0.00955631399317406,3,0,consolidation,5,2. Gauche marquée abstentionniste,Électorat acquis qui ne se déplace pas — priorité absolue au « faire voter »
