votation,date,positionnement_politique_oui,district,Communes,code_ofs,Electeurs_inscrits,Bulletins_rentres,Blancs,Nuls,Valables,OUI,OUI_perc,NON,NON_perc,particip_perc
droits_pol_etrangers,28.09.25,gauche,Morges,Allaman,5851,255,124,1,0,123,54,43.90%,69,56.10%,48.63%
droits_pol_etrangers,28.09.25,gauche,Morges,Aubonne,5422,2131,1102,40,0,1062,461,43.41%,601,56.59%,51.71%
droits_pol_etrangers,28.09.25,gauche,Morges,Ballens,5423,374,217,7,0,210,78,37.14%,132,62.86%,58.02%
droits_pol_etrangers,28.09.25,gauche,Morges,Berolle,5424,201,107,7,0,100,45,45.00%,55,55.00%,53.23%
droits_pol_etrangers,28.09.25,gauche,Morges,Bière,5425,907,429,12,9,408,115,28.19%,293,71.81%,47.30%
droits_pol_etrangers,28.09.25,gauche,Morges,Bougy-Villars,5426,308,145,2,0,143,45,31.47%,98,68.53%,47.08%
droits_pol_etrangers,28.09.25,gauche,Morges,Bremblens,5622,407,227,7,0,220,83,37.73%,137,62.27%,55.77%
droits_pol_etrangers,28.09.25,gauche,Morges,Buchillon,5623,427,252,9,0,243,94,38.68%,149,61.32%,59.02%
droits_pol_etrangers,28.09.25,gauche,Morges,Chavannes-le-Veyron,5475,108,70,3,0,67,30,44.78%,37,55.22%,64.81%
droits_pol_etrangers,28.09.25,gauche,Morges,Chevilly,5476,227,122,4,0,118,48,40.68%,70,59.32%,53.74%
droits_pol_etrangers,28.09.25,gauche,Morges,Chigny,5628,249,133,5,0,128,62,48.44%,66,51.56%,53.41%
droits_pol_etrangers,28.09.25,gauche,Morges,Clarmont,5629,140,60,0,0,60,28,46.67%,32,53.33%,42.86%
droits_pol_etrangers,28.09.25,gauche,Morges,Cossonay,5477,2935,1449,60,0,1389,623,44.85%,766,55.15%,49.37%
droits_pol_etrangers,28.09.25,gauche,Morges,Cuarnens,5479,360,190,3,3,184,81,44.02%,103,55.98%,52.78%
droits_pol_etrangers,28.09.25,gauche,Morges,Denens,5631,493,282,5,0,277,129,46.57%,148,53.43%,57.20%
droits_pol_etrangers,28.09.25,gauche,Morges,Denges,5632,990,495,11,0,484,238,49.17%,246,50.83%,50.00%
droits_pol_etrangers,28.09.25,gauche,Morges,Dizy,5481,165,90,2,0,88,48,54.55%,40,45.45%,54.55%
droits_pol_etrangers,28.09.25,gauche,Morges,Echandens,5633,1694,849,22,1,826,307,37.17%,519,62.83%,50.12%
droits_pol_etrangers,28.09.25,gauche,Morges,Echichens,5634,2018,1106,28,2,1076,476,44.24%,600,55.76%,54.81%
droits_pol_etrangers,28.09.25,gauche,Morges,Eclépens,5482,708,412,9,1,402,167,41.54%,235,58.46%,58.19%
droits_pol_etrangers,28.09.25,gauche,Morges,Etoy,5636,1687,892,38,0,854,378,44.26%,476,55.74%,52.87%
droits_pol_etrangers,28.09.25,gauche,Morges,Ferreyres,5483,222,131,4,0,127,63,49.61%,64,50.39%,59.01%
droits_pol_etrangers,28.09.25,gauche,Morges,Féchy,5427,496,272,4,0,268,102,38.06%,166,61.94%,54.84%
droits_pol_etrangers,28.09.25,gauche,Morges,Gimel,5428,1361,714,38,0,676,260,38.46%,416,61.54%,52.46%
droits_pol_etrangers,28.09.25,gauche,Morges,Gollion,5484,697,360,13,1,346,142,41.04%,204,58.96%,51.65%
droits_pol_etrangers,28.09.25,gauche,Morges,Grancy,5485,332,183,7,0,176,66,37.50%,110,62.50%,55.12%
droits_pol_etrangers,28.09.25,gauche,Morges,Hautemorges,5656,2841,1463,59,0,1404,557,39.67%,847,60.33%,51.50%
droits_pol_etrangers,28.09.25,gauche,Morges,L'Isle,5486,755,362,4,0,358,144,40.22%,214,59.78%,47.95%
droits_pol_etrangers,28.09.25,gauche,Morges,La Chaux (Cossonay),5474,288,137,6,0,131,55,41.98%,76,58.02%,47.57%
droits_pol_etrangers,28.09.25,gauche,Morges,La Sarraz,5498,1460,656,27,0,629,299,47.54%,330,52.46%,44.93%
droits_pol_etrangers,28.09.25,gauche,Morges,Lavigny,5637,593,324,5,0,319,147,46.08%,172,53.92%,54.64%
droits_pol_etrangers,28.09.25,gauche,Morges,Lonay,5638,1770,865,22,13,830,329,39.64%,501,60.36%,48.87%
droits_pol_etrangers,28.09.25,gauche,Morges,Lully VD,5639,543,324,7,0,317,161,50.79%,156,49.21%,59.67%
droits_pol_etrangers,28.09.25,gauche,Morges,Lussy-sur-Morges,5640,451,256,7,0,249,127,51.00%,122,49.00%,56.76%
droits_pol_etrangers,28.09.25,gauche,Morges,Mauraz,5488,40,21,1,0,20,11,55.00%,9,45.00%,52.50%
droits_pol_etrangers,28.09.25,gauche,Morges,Moiry VD,5490,218,125,3,0,122,64,52.46%,58,47.54%,57.34%
droits_pol_etrangers,28.09.25,gauche,Morges,Mollens VD,5431,220,109,1,1,107,43,40.19%,64,59.81%,49.55%
droits_pol_etrangers,28.09.25,gauche,Morges,Mont-la-Ville,5491,337,184,4,0,180,72,40.00%,108,60.00%,54.60%
droits_pol_etrangers,28.09.25,gauche,Morges,Montricher,5492,655,359,11,1,347,120,34.58%,227,65.42%,54.81%
droits_pol_etrangers,28.09.25,gauche,Morges,Morges,5642,9149,4318,160,19,4139,1996,48.22%,2143,51.78%,47.20%
droits_pol_etrangers,28.09.25,gauche,Morges,Orny,5493,326,162,6,0,156,79,50.64%,77,49.36%,49.69%
droits_pol_etrangers,28.09.25,gauche,Morges,Pompaples,5497,513,253,13,0,240,82,34.17%,158,65.83%,49.32%
droits_pol_etrangers,28.09.25,gauche,Morges,Préverenges,5643,2936,1411,67,2,1342,600,44.71%,742,55.29%,48.06%
droits_pol_etrangers,28.09.25,gauche,Morges,Romanel-sur-Morges,5645,327,182,5,0,177,51,28.81%,126,71.19%,55.66%
droits_pol_etrangers,28.09.25,gauche,Morges,Saint-Livres,5435,476,255,7,1,247,90,36.44%,157,63.56%,53.57%
droits_pol_etrangers,28.09.25,gauche,Morges,Saint-Oyens,5436,295,223,4,6,213,91,42.72%,122,57.28%,75.59%
droits_pol_etrangers,28.09.25,gauche,Morges,Saint-Prex,5646,3011,1551,83,1,1467,628,42.81%,839,57.19%,51.51%
droits_pol_etrangers,28.09.25,gauche,Morges,Saubraz,5437,255,136,4,0,132,54,40.91%,78,59.09%,53.33%
droits_pol_etrangers,28.09.25,gauche,Morges,Senarclens,5499,309,152,7,1,144,38,26.39%,106,73.61%,49.19%
droits_pol_etrangers,28.09.25,gauche,Morges,Tolochenaz,5649,1075,549,27,0,522,231,44.25%,291,55.75%,51.07%
droits_pol_etrangers,28.09.25,gauche,Morges,Vaux-sur-Morges,5650,129,74,1,0,73,42,57.53%,31,42.47%,57.36%
droits_pol_etrangers,28.09.25,gauche,Morges,Villars-sous-Yens,5652,383,209,3,0,206,78,37.86%,128,62.14%,54.57%
droits_pol_etrangers,28.09.25,gauche,Morges,Vufflens-le-Château,5653,570,395,9,8,378,142,37.57%,236,62.43%,69.30%
droits_pol_etrangers,28.09.25,gauche,Morges,Vullierens,5654,362,209,10,0,199,78,39.20%,121,60.80%,57.73%
droits_pol_etrangers,28.09.25,gauche,Morges,Yens,5655,902,474,14,4,456,172,37.72%,284,62.28%,52.55%
droits_pol_etrangers,28.09.25,gauche,Nyon,Arnex-sur-Nyon,5701,179,81,2,0,79,36,45.57%,43,54.43%,45.25%
droits_pol_etrangers,28.09.25,gauche,Nyon,Arzier - Le Muids,5702,1702,1019,52,0,967,371,38.37%,596,61.63%,59.87%
droits_pol_etrangers,28.09.25,gauche,Nyon,Bassins,5703,881,496,25,0,471,209,44.37%,262,55.63%,56.30%
droits_pol_etrangers,28.09.25,gauche,Nyon,Begnins,5704,1214,585,27,0,558,230,41.22%,328,58.78%,48.19%
droits_pol_etrangers,28.09.25,gauche,Nyon,Bogis-Bossey,5705,491,249,4,0,245,105,42.86%,140,57.14%,50.71%
droits_pol_etrangers,28.09.25,gauche,Nyon,Borex,5706,675,358,5,0,353,154,43.63%,199,56.37%,53.04%
droits_pol_etrangers,28.09.25,gauche,Nyon,Bursinel,5852,313,156,2,2,152,48,31.58%,104,68.42%,49.84%
droits_pol_etrangers,28.09.25,gauche,Nyon,Bursins,5853,478,243,3,3,237,102,43.04%,135,56.96%,50.84%
droits_pol_etrangers,28.09.25,gauche,Nyon,Burtigny,5854,249,135,5,5,125,65,52.00%,60,48.00%,54.22%
droits_pol_etrangers,28.09.25,gauche,Nyon,Chavannes-de-Bogis,5707,662,329,6,0,323,112,34.67%,211,65.33%,49.70%
droits_pol_etrangers,28.09.25,gauche,Nyon,Chavannes-des-Bois,5708,478,264,10,0,254,95,37.40%,159,62.60%,55.23%
droits_pol_etrangers,28.09.25,gauche,Nyon,Chéserex,5709,766,389,15,2,372,151,40.59%,221,59.41%,50.78%
droits_pol_etrangers,28.09.25,gauche,Nyon,Coinsins,5710,329,163,6,0,157,47,29.94%,110,70.06%,49.54%
droits_pol_etrangers,28.09.25,gauche,Nyon,Commugny,5711,1466,756,30,0,726,275,37.88%,451,62.12%,51.57%
droits_pol_etrangers,28.09.25,gauche,Nyon,Coppet,5712,1633,883,43,0,840,314,37.38%,526,62.62%,54.07%
droits_pol_etrangers,28.09.25,gauche,Nyon,Crans,5713,1367,743,10,0,733,265,36.15%,468,63.85%,54.35%
droits_pol_etrangers,28.09.25,gauche,Nyon,Crassier,5714,727,383,9,0,374,158,42.25%,216,57.75%,52.68%
droits_pol_etrangers,28.09.25,gauche,Nyon,Duillier,5715,658,373,14,0,359,160,44.57%,199,55.43%,56.69%
droits_pol_etrangers,28.09.25,gauche,Nyon,Dully,5855,364,183,5,0,178,59,33.15%,119,66.85%,50.27%
droits_pol_etrangers,28.09.25,gauche,Nyon,Essertines-sur-Rolle,5856,445,236,5,14,217,84,38.71%,133,61.29%,53.03%
droits_pol_etrangers,28.09.25,gauche,Nyon,Eysins,5716,961,520,25,0,495,210,42.42%,285,57.58%,54.11%
droits_pol_etrangers,28.09.25,gauche,Nyon,Founex,5717,1759,969,41,0,928,365,39.33%,563,60.67%,55.09%
droits_pol_etrangers,28.09.25,gauche,Nyon,Genolier,5718,1178,661,13,0,648,251,38.73%,397,61.27%,56.11%
droits_pol_etrangers,28.09.25,gauche,Nyon,Gilly,5857,829,457,10,31,416,150,36.06%,266,63.94%,55.13%
droits_pol_etrangers,28.09.25,gauche,Nyon,Gingins,5719,781,434,7,0,427,153,35.83%,274,64.17%,55.57%
droits_pol_etrangers,28.09.25,gauche,Nyon,Givrins,5720,686,381,5,0,376,157,41.76%,219,58.24%,55.54%
droits_pol_etrangers,28.09.25,gauche,Nyon,Gland,5721,7254,3333,175,1,3157,1290,40.86%,1867,59.14%,45.95%
droits_pol_etrangers,28.09.25,gauche,Nyon,Grens,5722,259,137,0,2,135,65,48.15%,70,51.85%,52.90%
droits_pol_etrangers,28.09.25,gauche,Nyon,La Rippe,5726,734,382,9,0,373,144,38.61%,229,61.39%,52.04%
droits_pol_etrangers,28.09.25,gauche,Nyon,Le Vaud,5731,903,507,26,1,480,201,41.88%,279,58.13%,56.15%
droits_pol_etrangers,28.09.25,gauche,Nyon,Longirod,5429,358,179,7,0,172,84,48.84%,88,51.16%,50.00%
droits_pol_etrangers,28.09.25,gauche,Nyon,Luins,5858,343,179,7,0,172,67,38.95%,105,61.05%,52.19%
droits_pol_etrangers,28.09.25,gauche,Nyon,Marchissy,5430,335,176,6,2,168,75,44.64%,93,55.36%,52.54%
droits_pol_etrangers,28.09.25,gauche,Nyon,Mies,5723,1074,543,38,1,504,170,33.73%,334,66.27%,50.56%
droits_pol_etrangers,28.09.25,gauche,Nyon,Mont-sur-Rolle,5859,1593,773,20,0,753,290,38.51%,463,61.49%,48.52%
droits_pol_etrangers,28.09.25,gauche,Nyon,Nyon,5724,11378,4922,192,7,4723,2328,49.29%,2395,50.71%,43.26%
droits_pol_etrangers,28.09.25,gauche,Nyon,Perroy,5860,911,463,5,0,458,153,33.41%,305,66.59%,50.82%
droits_pol_etrangers,28.09.25,gauche,Nyon,Prangins,5725,2410,1363,52,1,1310,587,44.81%,723,55.19%,56.56%
droits_pol_etrangers,28.09.25,gauche,Nyon,Rolle,5861,3244,1490,56,1,1433,611,42.64%,822,57.36%,45.93%
droits_pol_etrangers,28.09.25,gauche,Nyon,Saint-Cergue,5727,1646,721,2,12,707,262,37.06%,445,62.94%,43.80%
droits_pol_etrangers,28.09.25,gauche,Nyon,Saint-George,5434,665,346,7,0,339,130,38.35%,209,61.65%,52.03%
droits_pol_etrangers,28.09.25,gauche,Nyon,Signy-Avenex,5728,368,176,2,4,170,62,36.47%,108,63.53%,47.83%
droits_pol_etrangers,28.09.25,gauche,Nyon,Tannay,5729,927,497,3,3,491,177,36.05%,314,63.95%,53.61%
droits_pol_etrangers,28.09.25,gauche,Nyon,Tartegnin,5862,139,63,0,0,63,19,30.16%,44,69.84%,45.32%
droits_pol_etrangers,28.09.25,gauche,Nyon,Trélex,5730,911,563,31,0,532,210,39.47%,322,60.53%,61.80%
droits_pol_etrangers,28.09.25,gauche,Nyon,Vich,5732,658,359,21,0,338,149,44.08%,189,55.92%,54.56%
droits_pol_etrangers,28.09.25,gauche,Nyon,Vinzel,5863,240,134,8,0,126,52,41.27%,74,58.73%,55.83%
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Bussigny,5624,5625,2430,96,3,2331,1031,44.23%,1300,55.77%,43.20%
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Chavannes-près-Renens,5627,3610,1108,50,1,1057,517,48.91%,540,51.09%,30.69%
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Crissier,5583,4807,1842,78,1,1763,795,45.09%,968,54.91%,38.32%
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Ecublens VD,5635,5699,2327,96,2,2229,1002,44.95%,1227,55.05%,40.83%
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Prilly,5589,5942,2422,91,4,2327,1154,49.59%,1173,50.41%,40.76%
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Renens VD,5591,8709,3023,108,3,2912,1500,51.51%,1412,48.49%,34.71%
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Saint-Sulpice,5648,2260,1307,41,0,1266,498,39.34%,768,60.66%,57.83%
droits_pol_etrangers,28.09.25,gauche,Ouest lausannois,Villars-Sainte-Croix,5651,564,275,10,0,265,93,35.09%,172,64.91%,48.76%
droits_pol_etrangers,28.09.25,gauche,Vevey,Blonay - Saint-Légier,5892,7736,4221,191,2,4028,1617,40.14%,2411,59.86%,54.56%
droits_pol_etrangers,28.09.25,gauche,Vevey,Chardonne,5882,2129,1099,30,0,1069,440,41.16%,629,58.84%,51.62%
droits_pol_etrangers,28.09.25,gauche,Pays-d'Enhaut,Château-d'Oex,5841,2054,881,45,0,836,260,31.10%,576,68.90%,42.89%
droits_pol_etrangers,28.09.25,gauche,Vevey,Corseaux,5883,1459,823,34,0,789,328,41.57%,461,58.43%,56.41%
droits_pol_etrangers,28.09.25,gauche,Vevey,Corsier-sur-Vevey,5884,1928,895,31,1,863,377,43.68%,486,56.32%,46.42%
droits_pol_etrangers,28.09.25,gauche,Vevey,Jongny,5885,1116,569,13,0,556,223,40.11%,333,59.89%,50.99%
droits_pol_etrangers,28.09.25,gauche,Vevey,La Tour-de-Peilz,5889,7406,3664,121,0,3543,1635,46.15%,1908,53.85%,49.47%
droits_pol_etrangers,28.09.25,gauche,Vevey,Montreux,5886,12369,5247,220,2,5025,2096,41.71%,2929,58.29%,42.42%
droits_pol_etrangers,28.09.25,gauche,Pays-d'Enhaut,Rossinière,5842,338,132,1,0,131,43,32.82%,88,67.18%,39.05%
droits_pol_etrangers,28.09.25,gauche,Pays-d'Enhaut,Rougemont,5843,447,166,3,0,163,51,31.29%,112,68.71%,37.14%
droits_pol_etrangers,28.09.25,gauche,Vevey,Vevey,5890,9955,3917,122,4,3791,2099,55.37%,1692,44.63%,39.35%
droits_pol_etrangers,28.09.25,gauche,Vevey,Veytaux,5891,510,210,7,0,203,88,43.35%,115,56.65%,41.18%
init_avenir,30.11.25,gauche,Aigle,Aigle,5401,5439,2490,91,1,2398,611,25.48%,1787,74.52%,45.78%
init_avenir,30.11.25,gauche,Aigle,Bex,5402,4628,1704,27,2,1675,526,31.40%,1149,68.60%,36.82%
init_avenir,30.11.25,gauche,Aigle,Chessel,5403,309,150,2,0,148,32,21.62%,116,78.38%,48.54%
init_avenir,30.11.25,gauche,Aigle,Corbeyrier,5404,348,167,2,0,165,43,26.06%,122,73.94%,47.99%
init_avenir,30.11.25,gauche,Aigle,Gryon,5405,887,406,9,0,397,91,22.92%,306,77.08%,45.77%
init_avenir,30.11.25,gauche,Aigle,Lavey-Morcles,5406,632,243,3,1,239,52,21.76%,187,78.24%,38.45%
init_avenir,30.11.25,gauche,Aigle,Leysin,5407,1513,606,13,0,593,176,29.68%,417,70.32%,40.05%
init_avenir,30.11.25,gauche,Aigle,Noville,5408,722,287,2,0,285,53,18.60%,232,81.40%,39.75%
init_avenir,30.11.25,gauche,Aigle,Ollon VD,5409,4351,2105,41,2,2062,493,23.91%,1569,76.09%,48.38%
init_avenir,30.11.25,gauche,Aigle,Ormont-Dessous,5410,824,335,4,3,328,83,25.30%,245,74.70%,40.66%
init_avenir,30.11.25,gauche,Aigle,Ormont-Dessus,5411,916,421,7,0,414,72,17.39%,342,82.61%,45.96%
init_avenir,30.11.25,gauche,Aigle,Rennaz,5412,505,178,1,0,177,49,27.68%,128,72.32%,35.25%
init_avenir,30.11.25,gauche,Aigle,Roche VD,5413,986,319,3,3,313,54,17.25%,259,82.75%,32.35%
init_avenir,30.11.25,gauche,Aigle,Villeneuve VD,5414,2786,1010,22,0,988,293,29.66%,695,70.34%,36.25%
init_avenir,30.11.25,gauche,Aigle,Yvorne,5415,695,311,2,0,309,66,21.36%,243,78.64%,44.75%
init_avenir,30.11.25,gauche,Broye - Vully,Avenches,5451,2297,798,6,0,792,194,24.49%,598,75.51%,34.74%
init_avenir,30.11.25,gauche,Broye - Vully,Bussy-sur-Moudon,5663,178,87,1,0,86,9,10.47%,77,89.53%,48.88%
init_avenir,30.11.25,gauche,Broye - Vully,Champtauroz,5812,122,50,3,0,47,16,34.04%,31,65.96%,40.98%
init_avenir,30.11.25,gauche,Broye - Vully,Chavannes-sur-Moudon,5665,175,80,2,0,78,10,12.82%,68,87.18%,45.71%
init_avenir,30.11.25,gauche,Broye - Vully,Chevroux,5813,347,155,2,0,153,42,27.45%,111,72.55%,44.67%
init_avenir,30.11.25,gauche,Broye - Vully,Corcelles-le-Jorat,5785,322,154,1,0,153,32,20.92%,121,79.08%,47.83%
init_avenir,30.11.25,gauche,Broye - Vully,Corcelles-près-Payerne,5816,1582,648,17,0,631,115,18.23%,516,81.77%,40.96%
init_avenir,30.11.25,gauche,Broye - Vully,Cudrefin,5456,1277,516,7,0,509,115,22.59%,394,77.41%,40.41%
init_avenir,30.11.25,gauche,Broye - Vully,Curtilles,5669,211,102,5,0,97,30,30.93%,67,69.07%,48.34%
init_avenir,30.11.25,gauche,Broye - Vully,Dompierre VD,5671,159,83,3,0,80,16,20.00%,64,80.00%,52.20%
init_avenir,30.11.25,gauche,Broye - Vully,Faoug,5458,571,220,1,0,219,51,23.29%,168,76.71%,38.53%
init_avenir,30.11.25,gauche,Broye - Vully,Grandcour,5817,623,247,5,0,242,47,19.42%,195,80.58%,39.65%
init_avenir,30.11.25,gauche,Broye - Vully,Henniez,5819,264,79,0,0,79,10,12.66%,69,87.34%,29.92%
init_avenir,30.11.25,gauche,Broye - Vully,Hermenches,5673,252,124,1,0,123,11,8.94%,112,91.06%,49.21%
init_avenir,30.11.25,gauche,Broye - Vully,Lovatens,5674,120,49,1,0,48,21,43.75%,27,56.25%,40.83%
init_avenir,30.11.25,gauche,Broye - Vully,Lucens,5675,2215,804,26,2,776,220,28.35%,556,71.65%,36.30%
init_avenir,30.11.25,gauche,Broye - Vully,Missy,5821,240,93,1,0,92,17,18.48%,75,81.52%,38.75%
init_avenir,30.11.25,gauche,Broye - Vully,Moudon,5678,2765,826,14,1,811,231,28.48%,580,71.52%,29.87%
init_avenir,30.11.25,gauche,Broye - Vully,Payerne,5822,4844,1672,25,1,1646,337,20.47%,1309,79.53%,34.52%
init_avenir,30.11.25,gauche,Broye - Vully,Prévonloup,5683,170,69,0,0,69,11,15.94%,58,84.06%,40.59%
init_avenir,30.11.25,gauche,Broye - Vully,Ropraz,5798,319,149,1,0,148,41,27.70%,107,72.30%,46.71%
init_avenir,30.11.25,gauche,Broye - Vully,Rossenges,5684,56,26,0,0,26,1,3.85%,25,96.15%,46.43%
init_avenir,30.11.25,gauche,Broye - Vully,Syens,5688,89,36,0,0,36,3,8.33%,33,91.67%,40.45%
init_avenir,30.11.25,gauche,Broye - Vully,Trey,5827,204,83,0,0,83,14,16.87%,69,83.13%,40.69%
init_avenir,30.11.25,gauche,Broye - Vully,Treytorrens (Payerne),5828,82,45,0,0,45,5,11.11%,40,88.89%,54.88%
init_avenir,30.11.25,gauche,Broye - Vully,Valbroye,5831,2020,1064,53,1,1010,203,20.10%,807,79.90%,52.67%
init_avenir,30.11.25,gauche,Broye - Vully,Villars-le-Comte,5690,100,51,1,0,50,9,18.00%,41,82.00%,51.00%
init_avenir,30.11.25,gauche,Broye - Vully,Villarzel,5830,321,136,1,0,135,32,23.70%,103,76.30%,42.37%
init_avenir,30.11.25,gauche,Broye - Vully,Vucherens,5692,395,192,2,0,190,49,25.79%,141,74.21%,48.61%
init_avenir,30.11.25,gauche,Broye - Vully,Vulliens,5803,420,214,4,0,210,35,16.67%,175,83.33%,50.95%
init_avenir,30.11.25,gauche,Broye - Vully,Vully-les-Lacs,5464,2396,974,10,1,963,200,20.77%,763,79.23%,40.65%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Assens,5511,1147,534,6,0,528,89,16.86%,439,83.14%,46.56%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Bercher,5512,893,408,4,0,404,93,23.02%,311,76.98%,45.69%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Bettens,5471,410,186,4,0,182,36,19.78%,146,80.22%,45.37%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Bottens,5514,868,310,4,0,306,70,22.88%,236,77.12%,35.71%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Boulens,5661,267,125,3,0,122,32,26.23%,90,73.77%,46.82%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Bournens,5472,376,152,0,0,152,21,13.82%,131,86.18%,40.43%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Boussens,5473,654,343,4,0,339,87,25.66%,252,74.34%,52.45%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Bretigny-sur-Morrens,5515,551,244,3,0,241,74,30.71%,167,69.29%,44.28%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Cugy VD,5516,1686,759,14,3,742,213,28.71%,529,71.29%,45.02%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Daillens,5480,699,338,7,0,331,81,24.47%,250,75.53%,48.35%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Echallens,5518,4080,1709,29,0,1680,431,25.65%,1249,74.35%,41.89%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Essertines-sur-Yverdon,5520,743,303,4,0,299,67,22.41%,232,77.59%,40.78%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Etagnières,5521,731,345,6,0,339,94,27.73%,245,72.27%,47.20%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Fey,5522,535,240,6,0,234,50,21.37%,184,78.63%,44.86%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Froideville,5523,1721,829,16,0,813,171,21.03%,642,78.97%,48.17%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Goumoëns,5541,796,398,11,0,387,99,25.58%,288,74.42%,50.00%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Jorat-Menthue,5804,1014,440,5,1,434,95,21.89%,339,78.11%,43.39%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Lussery-Villars,5487,321,119,1,2,116,37,31.90%,79,68.10%,37.07%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Mex VD,5489,493,210,0,0,210,31,14.76%,179,85.24%,42.60%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Montanaire,5693,1929,838,14,0,824,194,23.54%,630,76.46%,43.44%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Montilliez,5540,1257,585,8,0,577,113,19.58%,464,80.42%,46.54%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Morrens VD,5527,761,368,3,0,365,76,20.82%,289,79.18%,48.36%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Ogens,5680,218,97,1,0,96,31,32.29%,65,67.71%,44.50%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Oppens,5923,123,52,2,0,50,16,32.00%,34,68.00%,42.28%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Oulens-sous-Echallens,5529,418,217,1,2,214,29,13.55%,185,86.45%,51.91%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Pailly,5530,385,205,0,0,205,35,17.07%,170,82.93%,53.25%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Penthalaz,5495,1836,783,11,1,771,197,25.55%,574,74.45%,42.65%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Penthaz,5496,1114,468,5,0,463,94,20.30%,369,79.70%,42.01%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Penthéréaz,5531,323,140,1,0,139,26,18.71%,113,81.29%,43.34%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Poliez-Pittet,5533,543,236,0,0,236,31,13.14%,205,86.86%,43.46%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Rueyres,5534,214,126,0,0,126,29,23.02%,97,76.98%,58.88%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Saint-Barthélemy VD,5535,536,264,3,0,261,32,12.26%,229,87.74%,49.25%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Sullens,5501,766,348,4,0,344,55,15.99%,289,84.01%,45.43%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Villars-le-Terroir,5537,893,361,7,0,354,59,16.67%,295,83.33%,40.43%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Vuarrens,5539,712,327,7,0,320,67,20.94%,253,79.06%,45.93%
init_avenir,30.11.25,gauche,Gros-de-Vaud,Vufflens-la-Ville,5503,899,439,9,0,430,106,24.65%,324,75.35%,48.83%
init_avenir,30.11.25,gauche,Yverdon,Agiez,5742,234,106,4,0,102,22,21.57%,80,78.43%,45.30%
init_avenir,30.11.25,gauche,Yverdon,Arnex-sur-Orbe,5743,472,224,0,0,224,72,32.14%,152,67.86%,47.46%
init_avenir,30.11.25,gauche,Yverdon,Ballaigues,5744,723,323,9,0,314,79,25.16%,235,74.84%,44.67%
init_avenir,30.11.25,gauche,Yverdon,Baulmes,5745,770,334,5,0,329,127,38.60%,202,61.40%,43.38%
init_avenir,30.11.25,gauche,Yverdon,Bavois,5746,703,271,4,0,267,72,26.97%,195,73.03%,38.55%
init_avenir,30.11.25,gauche,Yverdon,Belmont-sur-Yverdon,5902,308,148,1,4,143,29,20.28%,114,79.72%,48.05%
init_avenir,30.11.25,gauche,Yverdon,Bioley-Magnoux,5903,185,84,0,0,84,16,19.05%,68,80.95%,45.41%
init_avenir,30.11.25,gauche,Yverdon,Bofflens,5747,152,84,2,0,82,23,28.05%,59,71.95%,55.26%
init_avenir,30.11.25,gauche,Yverdon,Bonvillars,5551,384,194,3,0,191,46,24.08%,145,75.92%,50.52%
init_avenir,30.11.25,gauche,Yverdon,Bretonnières,5748,193,103,1,0,102,30,29.41%,72,70.59%,53.37%
